Id,sampling_rate,gender,ethnicity,mean_pitch,max_pitch,min_pitch,jitter,shimmer,energy,zcr_mean,spectral_centroid_mean,tempo,hnr,num_words,num_characters,num_pauses,silence_duration,path,mean_0,mean_1,mean_2,mean_3,mean_4,mean_5,mean_6,mean_7,mean_8,mean_9,mean_10,mean_11,mean_12,mean_13,mean_14,mean_15,mean_16,mean_17,mean_18,mean_19,mean_20,mean_21,mean_22,mean_23,mean_24,mean_25,mean_26,mean_27,mean_28,mean_29,mean_30,mean_31,mean_32,mean_33,mean_34,mean_35,mean_36,mean_37,mean_38,mean_39,std_0,std_1,std_2,std_3,std_4,std_5,std_6,std_7,std_8,std_9,std_10,std_11,std_12,std_13,std_14,std_15,std_16,std_17,std_18,std_19,std_20,std_21,std_22,std_23,std_24,std_25,std_26,std_27,std_28,std_29,std_30,std_31,std_32,std_33,std_34,std_35,std_36,std_37,std_38,std_39,words_per_second
272,22050,female,igbo,1029.891,3997.8008,152.3333,0.011723548880908,0.0989037940219088,0.0009463019188869,0.0650912747524752,2151.247449066464,[143.5546875],-70.68178157868843,4,15,1,2.3291609977324264,audios_evaluation/273.wav,-24.984233856201172,-16.254911422729492,-20.90049171447754,-21.75554084777832,-22.456363677978516,-27.959564208984375,-28.034467697143555,-31.42407989501953,-35.0115852355957,-35.059776306152344,-36.93214797973633,-37.61637496948242,-36.57604217529297,-37.29084014892578,-38.11423873901367,-39.627052307128906,-41.2034912109375,-42.448822021484375,-44.3613166809082,-47.0273551940918,-48.56993865966797,-48.98345184326172,-48.42940139770508,-47.10767364501953,-47.055030822753906,-44.96833038330078,-41.139869689941406,-40.02671813964844,-41.14025115966797,-43.23866271972656,-45.701934814453125,-51.97950744628906,-57.65202331542969,-58.04332733154297,-53.064292907714844,-49.96348190307617,-51.199947357177734,-55.00742721557617,-55.45976257324219,-53.828433990478516,3.780987501144409,10.665176391601562,10.87002944946289,12.169339179992676,13.612781524658203,11.737791061401367,13.427410125732422,14.893267631530762,13.284893035888672,13.943751335144043,13.130078315734863,11.018096923828125,10.6633882522583,10.10713005065918,11.081554412841797,10.633241653442383,12.359145164489746,12.684986114501953,12.428481101989746,10.79975414276123,10.035843849182129,10.220576286315918,10.296202659606934,10.172944068908691,10.788275718688965,11.43790054321289,9.619991302490234,8.22712516784668,9.041726112365723,10.808658599853516,11.118440628051758,10.628698348999023,9.978789329528809,8.909046173095703,5.808544635772705,3.827357769012451,4.038783073425293,6.4431843757629395,9.780831336975098,6.106789588928223,1.7173565948829783
273,22050,male,igbo,1044.4408,3322.0068,149.00688,0.0118882330911287,0.1522122555157633,0.0002709864251075,0.076388272372159,3075.026394885553,[129.19921875],4.272826119034701,6,15,1,2.033015873015873,audios_evaluation/274.wav,-10.605640411376953,-15.595511436462402,-18.316133499145508,-22.35294532775879,-24.049955368041992,-25.753908157348633,-26.507171630859375,-27.97003173828125,-28.660961151123047,-31.692890167236328,-31.276994705200195,-31.56597900390625,-34.00328063964844,-34.233802795410156,-35.61421203613281,-34.615055084228516,-33.14579391479492,-34.02439880371094,-36.7371940612793,-37.9577522277832,-37.50957107543945,-35.820926666259766,-34.5837516784668,-32.81874084472656,-32.58761978149414,-34.58037567138672,-37.487247467041016,-40.148433685302734,-43.27948760986328,-44.521827697753906,-42.28157043457031,-37.983699798583984,-36.40945816040039,-38.941429138183594,-41.73870849609375,-42.41606521606445,-38.77847671508789,-38.737632751464844,-41.106842041015625,-41.68001937866211,5.0089640617370605,10.021120071411133,10.843793869018555,10.707036972045898,11.316919326782227,11.2763090133667,10.787182807922363,11.803862571716309,11.371393203735352,10.96350383758545,8.964088439941406,8.731321334838867,8.470563888549805,8.523584365844727,9.12962532043457,10.651110649108887,11.526350021362305,12.127676963806152,11.742131233215332,10.005932807922363,8.788765907287598,7.836434841156006,5.703376293182373,2.577030897140503,1.43982994556427,2.508939027786255,3.801213502883911,4.4596147537231445,4.721219062805176,5.253153324127197,3.63132381439209,1.7336870431900024,1.3832521438598633,1.5670604705810547,2.112281560897827,1.4939079284667969,1.3730366230010986,1.2203563451766968,1.6222224235534668,1.7034215927124023,2.9512804497189253
274,22050,female,yiddish,1583.7922,3999.3044,145.37337,0.0284245168229328,0.1368205240652014,0.0061602563423736,0.14079453125,1954.8527978148568,[151.99908088],-99.8137983227398,69,281,19,22.639455782312925,audios_evaluation/275.wav,-34.010257720947266,-29.82877540588379,-31.37699317932129,-31.5377254486084,-29.837434768676758,-32.29059600830078,-35.813377380371094,-42.763885498046875,-43.91200256347656,-47.91114807128906,-48.78647994995117,-48.39852523803711,-49.17326354980469,-49.79343795776367,-50.83994674682617,-50.804473876953125,-51.910888671875,-53.309749603271484,-51.09675598144531,-50.24404525756836,-51.117496490478516,-52.05092239379883,-52.28361129760742,-50.02717971801758,-49.8419075012207,-52.647525787353516,-54.78003692626953,-55.19699478149414,-56.9330940246582,-57.26975631713867,-56.75849914550781,-55.159061431884766,-56.432498931884766,-58.049163818359375,-59.67003631591797,-64.02417755126953,-73.04244232177734,-78.43939971923828,-80.0,-80.0,10.58180046081543,13.31778335571289,11.62335205078125,13.534388542175293,14.22800350189209,13.750679969787598,12.547713279724121,10.338335990905762,9.45003604888916,8.154768943786621,7.188929080963135,7.5328168869018555,7.7746477127075195,7.505818843841553,7.189996242523193,7.279830455780029,6.3602070808410645,5.452223300933838,6.441478729248047,6.7234039306640625,6.5561723709106445,6.257359504699707,6.2840447425842285,7.785653591156006,8.043022155761719,6.944559097290039,6.4672417640686035,6.380592346191406,5.512335777282715,6.649510860443115,7.640986442565918,9.579465866088867,9.73148250579834,9.788625717163086,9.429092407226562,10.77077579498291,11.159974098205566,4.274909496307373,0.0,0.0,2.3786630895651197
275,22050,female,serbian,1176.1307,3998.378,145.62463,0.0247756217745932,0.1347387427903082,0.0046389423050887,0.1260052161302395,2086.31331669821,[135.99917763],-79.72997810860214,69,281,11,16.904126984126982,audios_evaluation/276.wav,-38.09630584716797,-28.556495666503906,-26.80531883239746,-31.73603630065918,-26.74947166442871,-28.340635299682617,-31.05413818359375,-33.132755279541016,-37.45161056518555,-39.69068908691406,-41.68441390991211,-42.08000564575195,-42.533355712890625,-42.91303253173828,-43.964664459228516,-44.403106689453125,-43.04533767700195,-43.75027084350586,-44.056251525878906,-45.08618927001953,-47.91454315185547,-47.94746398925781,-46.91065216064453,-47.350948333740234,-48.68417739868164,-52.0645866394043,-51.59683609008789,-50.399539947509766,-50.45525360107422,-51.11579513549805,-51.50702667236328,-52.3288688659668,-55.1044921875,-57.4266471862793,-56.775821685791016,-60.274776458740234,-69.62767791748047,-77.80615997314453,-80.0,-80.0,2.9902563095092773,9.54127025604248,10.595165252685547,9.268674850463867,11.383109092712402,10.343212127685547,10.468029975891113,11.163118362426758,11.226889610290527,10.029267311096191,10.0780611038208,9.527905464172363,9.855069160461426,10.159801483154297,9.516016960144043,9.530034065246582,9.756601333618164,9.120268821716309,9.448065757751465,9.252509117126465,8.882759094238281,8.951787948608398,9.580718994140625,10.12366771697998,9.821916580200195,8.714945793151855,9.028223991394043,9.32810115814209,9.1475248336792,9.153544425964355,9.69309139251709,11.649930000305176,13.56277084350586,14.39940357208252,13.917352676391602,14.257362365722656,12.862876892089844,5.537360668182373,0.0,0.0,3.5629645588710543
276,22050,female,swedish,1617.4419,3999.1602,145.35655,0.0216593555274229,0.0973867880432568,0.0024780397942384,0.1311453325320513,2104.446204801336,[112.34714674],-112.35989437478904,69,281,18,18.668843537414965,audios_evaluation/277.wav,-46.861572265625,-28.488325119018555,-26.83658790588379,-32.77054977416992,-31.50322151184082,-31.69586944580078,-31.834623336791992,-35.992156982421875,-41.64484786987305,-46.02117156982422,-47.09352493286133,-46.740936279296875,-47.13752365112305,-46.74079513549805,-46.36488723754883,-45.057403564453125,-44.307071685791016,-43.610939025878906,-42.63395690917969,-43.525089263916016,-44.42664337158203,-45.881591796875,-48.85390853881836,-46.90445327758789,-45.883155822753906,-46.10406494140625,-45.34888458251953,-46.19407272338867,-51.739505767822266,-55.67866897583008,-56.852745056152344,-60.283164978027344,-64.4976806640625,-66.74296569824219,-65.64594268798828,-67.47102355957031,-74.33442687988281,-79.03953552246094,-80.0,-80.0,6.204710006713867,13.33175277709961,12.48409366607666,12.755151748657227,14.89608383178711,15.020971298217773,15.888786315917969,15.90806770324707,14.497509956359863,13.538719177246094,13.599387168884277,13.968820571899414,13.886720657348633,14.076674461364746,13.884360313415527,14.282743453979492,14.498290061950684,14.552884101867676,14.515679359436035,14.101688385009766,13.576813697814941,13.54527759552002,13.635496139526367,14.710197448730469,14.80596923828125,14.289101600646973,14.481063842773438,14.290860176086426,12.231099128723145,11.0043306350708,11.414941787719727,13.66707706451416,14.243218421936035,13.78686809539795,14.016118049621582,13.434985160827637,9.120909690856934,3.49820876121521,0.0,0.0,3.0487108428665035
277,22050,male,spanish,1437.6187,3999.5383,145.37653,0.0323610748505951,0.1132970874568297,0.00372192123529,0.1302828814094049,2474.335805640681,[107.66601562],-90.86131203923796,69,281,15,18.45986394557823,audios_evaluation/278.wav,-24.900836944580078,-28.971881866455078,-30.941938400268555,-33.424163818359375,-32.9050178527832,-33.473533630371094,-36.46507263183594,-41.17251968383789,-44.57122802734375,-46.51290512084961,-48.424049377441406,-50.497562408447266,-51.97382736206055,-50.84115219116211,-51.60038375854492,-49.67103576660156,-48.4032096862793,-47.31642532348633,-46.73817825317383,-46.589324951171875,-46.569522857666016,-46.61149215698242,-46.91995620727539,-48.50889205932617,-51.448341369628906,-54.49913787841797,-55.71493911743164,-52.679443359375,-49.536903381347656,-48.655155181884766,-52.08173751831055,-58.4686279296875,-58.416770935058594,-56.05516052246094,-56.88543701171875,-57.75631332397461,-56.69475173950195,-57.65464401245117,-59.1131706237793,-60.54045486450195,11.594545364379883,16.814302444458008,17.66640853881836,17.493423461914062,17.223581314086914,16.518922805786133,15.625956535339355,15.972445487976074,16.07164192199707,15.420048713684082,14.895328521728516,14.938770294189453,14.667303085327148,14.443890571594238,14.02904987335205,13.73070240020752,13.588656425476074,13.450258255004883,13.349190711975098,13.623998641967773,13.90538501739502,14.666807174682617,15.12124252319336,15.04868221282959,13.589361190795898,12.612008094787598,13.021739959716797,14.112730979919434,15.00191879272461,15.717784881591797,16.408985137939453,16.031078338623047,14.64352035522461,15.256789207458496,15.039891242980957,15.324313163757324,15.661227226257324,15.563409805297852,14.934865951538086,13.672813415527344,3.1589798744671707
278,22050,male,serbian,1541.8022,3999.7378,145.42581,0.0207737605792443,0.1116944747388517,0.0019504028670512,0.1222962702667364,1885.557757165901,[95.703125],-111.64843428380549,69,281,14,25.774149659863944,audios_evaluation/279.wav,-25.46122169494629,-23.067527770996094,-21.567161560058594,-23.133298873901367,-23.137203216552734,-25.182601928710938,-29.29325294494629,-32.86191177368164,-33.35774230957031,-34.359100341796875,-34.475582122802734,-34.557735443115234,-36.07749557495117,-37.0113525390625,-36.449893951416016,-35.623294830322266,-36.166900634765625,-37.316429138183594,-39.94546127319336,-41.63364028930664,-41.19209671020508,-39.5782356262207,-39.48214340209961,-43.127803802490234,-47.9374885559082,-47.45657730102539,-44.57307052612305,-44.09650421142578,-46.487937927246094,-46.278656005859375,-47.20133972167969,-49.0875358581543,-48.989139556884766,-48.73095703125,-50.82489013671875,-60.0751838684082,-74.85514831542969,-79.9201889038086,-80.0,-80.0,8.533514976501465,10.38582992553711,11.260051727294922,10.901851654052734,10.937724113464355,11.129181861877441,10.684575080871582,10.448328971862793,8.794212341308594,9.154723167419434,9.871866226196289,10.121761322021484,10.083169937133789,10.040960311889648,9.872974395751953,10.02855396270752,9.673215866088867,9.597077369689941,9.342719078063965,9.054641723632812,8.871319770812988,9.096932411193848,9.086648941040039,8.674832344055176,8.068628311157227,9.286581993103027,9.574109077453613,10.55722427368164,10.433609962463379,10.978553771972656,11.799753189086914,11.805849075317383,11.412483215332031,10.977957725524902,10.408196449279785,11.705241203308105,9.214418411254883,0.833091139793396,0.0,0.0,2.488477227599698
279,22050,female,igbo,1178.999,3842.387,145.55983,0.017220846933563,0.0847688467333481,0.0012397161883078,0.0716069059551886,2104.868404193167,[99.38401442],-36.250729426478,0,0,1,2.4276643990929707,audios_evaluation/280.wav,-25.23708724975586,-16.765790939331055,-19.32304573059082,-21.442995071411133,-24.48335838317871,-29.32962989807129,-27.055932998657227,-29.553939819335938,-30.55866241455078,-31.26970100402832,-32.152347564697266,-32.111026763916016,-33.86870574951172,-35.185298919677734,-34.57841873168945,-34.84929656982422,-36.482872009277344,-37.6982536315918,-39.23067092895508,-41.02580642700195,-42.43416976928711,-41.89357376098633,-42.01643753051758,-40.54927444458008,-39.645668029785156,-41.11109161376953,-41.74485778808594,-43.55060577392578,-46.654178619384766,-44.19850158691406,-41.073734283447266,-43.57622528076172,-46.98309326171875,-49.84788131713867,-55.32770538330078,-57.175506591796875,-52.025848388671875,-50.89049530029297,-52.76990509033203,-55.283470153808594,7.352086067199707,10.367193222045898,11.41696548461914,11.091468811035156,11.793027877807617,9.800642967224121,11.529778480529785,11.920921325683594,11.35981273651123,13.930182456970215,12.218123435974121,12.553288459777832,11.740096092224121,11.4822359085083,11.745972633361816,11.472899436950684,12.324064254760742,12.27341365814209,11.42031478881836,10.647022247314453,10.844293594360352,10.104837417602539,8.380959510803223,6.569131851196289,6.8805389404296875,7.469681262969971,9.33318042755127,9.227866172790527,7.47487211227417,9.351375579833984,10.64206314086914,8.274648666381836,3.0432722568511963,1.9226665496826172,2.437882423400879,3.1469428539276123,2.782872200012207,1.7141380310058594,1.9138449430465698,2.8982908725738525,0.0
280,22050,male,igbo,1195.2645,3508.9304,146.62155,0.0161194379915894,0.0990521843608736,0.001646444319007,0.0487916179906542,1657.534734240188,[99.38401442],-86.60776093888174,7,21,3,2.1355102040816325,audios_evaluation/281.wav,-21.732297897338867,-23.235923767089844,-24.662843704223633,-29.877967834472656,-29.393043518066406,-29.233585357666016,-31.428678512573242,-34.088287353515625,-33.625160217285156,-34.72128677368164,-36.850032806396484,-38.07577133178711,-38.80997085571289,-39.38812255859375,-41.06158447265625,-41.85386657714844,-42.872947692871094,-44.07688903808594,-45.312992095947266,-46.847721099853516,-48.460540771484375,-46.7528076171875,-44.50889587402344,-43.57752990722656,-45.80371856689453,-49.86634826660156,-52.91115951538086,-54.43242645263672,-59.16499710083008,-61.48801803588867,-59.51308822631836,-56.20899963378906,-56.57435607910156,-60.577518463134766,-62.548484802246094,-65.6921615600586,-64.63703155517578,-64.01097106933594,-64.09104919433594,-65.61870574951172,10.120121955871582,13.308425903320312,14.61948299407959,13.419148445129395,13.9467134475708,14.948336601257324,14.753297805786133,14.441448211669922,15.023219108581543,15.368011474609375,14.507339477539062,14.246429443359375,14.52197265625,13.261168479919434,13.012292861938477,13.383599281311035,14.873490333557129,15.766261100769043,15.705256462097168,14.362658500671387,13.015403747558594,13.1914701461792,15.029438018798828,16.239713668823242,14.948490142822266,12.71888256072998,9.773329734802246,8.726914405822754,7.7795209884643555,6.640585422515869,7.630348205566406,8.81888484954834,9.063468933105469,9.117498397827148,9.135797500610352,9.903457641601562,10.565607070922852,10.662652015686035,10.87276840209961,11.244536399841309,2.8182515337423313
281,22050,male,swedish,1507.6624,3999.2405,145.69606,0.0247682386511507,0.1637845318821769,0.0023949489260429,0.1527172191722973,2634.8434352466484,[129.19921875],-103.81019651868527,69,281,6,14.930430839002268,audios_evaluation/282.wav,-35.66865921020508,-25.633010864257812,-27.00205421447754,-30.301054000854492,-28.162689208984375,-29.025306701660156,-33.28632736206055,-36.85896301269531,-40.34018325805664,-42.93233871459961,-45.6245002746582,-46.48966598510742,-45.69181442260742,-47.9952392578125,-48.78801727294922,-46.64699172973633,-44.62659454345703,-43.90972900390625,-43.839534759521484,-44.36056137084961,-43.3869514465332,-45.00783920288086,-46.17805099487305,-47.130760192871094,-49.156158447265625,-50.70674514770508,-48.954402923583984,-46.59410858154297,-47.38908767700195,-49.998435974121094,-52.22870635986328,-53.66141128540039,-53.61932373046875,-55.07944869995117,-56.822784423828125,-57.49225616455078,-58.147804260253906,-56.22932434082031,-57.34744644165039,-58.331729888916016,8.235330581665039,9.156800270080566,9.34559440612793,8.891519546508789,10.176371574401855,10.361834526062012,10.476885795593262,10.661925315856934,9.94651985168457,9.398773193359375,8.834349632263184,8.521347999572754,9.096623420715332,8.980647087097168,8.58633041381836,8.44233512878418,9.184523582458496,9.56279468536377,9.056282997131348,8.90295696258545,9.458094596862793,9.42735767364502,9.284623146057129,8.93383502960205,8.267107009887695,7.568352699279785,8.521693229675293,9.863502502441406,10.360884666442871,9.782772064208984,10.021184921264648,11.01063346862793,11.769804000854492,11.212617874145508,10.53727912902832,10.667017936706543,10.079045295715332,10.320280075073242,9.497248649597168,9.537405014038086,4.0164464566201605
282,22050,male,thai,1715.0281,3999.7544,145.67816,0.0171458642170582,0.1222230717652183,0.0076235309829059,0.100864519391741,1940.204684609316,[123.046875],-87.09874364716626,69,281,17,20.154920634920632,audios_evaluation/283.wav,-22.99932289123535,-28.071374893188477,-30.64208221435547,-35.19209289550781,-35.85361862182617,-36.468502044677734,-39.389461517333984,-44.07032012939453,-46.51375198364258,-46.36674118041992,-46.19015121459961,-45.477420806884766,-46.76457977294922,-49.90993118286133,-49.92738723754883,-50.56394958496094,-52.180294036865234,-52.4846076965332,-52.28515625,-52.72677230834961,-53.124183654785156,-53.153133392333984,-52.12507629394531,-51.01591110229492,-52.875831604003906,-55.3855094909668,-56.986637115478516,-56.64455795288086,-56.234249114990234,-57.02012252807617,-57.029544830322266,-56.54864501953125,-56.63666534423828,-61.02933883666992,-64.85710144042969,-67.75394439697266,-68.99333190917969,-67.12149810791016,-66.78057861328125,-68.44690704345703,12.742711067199707,19.001554489135742,21.50104331970215,19.505706787109375,21.009862899780273,19.849781036376953,18.651491165161133,17.21269416809082,16.492612838745117,16.449689865112305,16.55215835571289,15.603440284729004,15.395915031433105,15.075074195861816,14.620467185974121,14.014958381652832,13.286968231201172,13.36736011505127,13.695748329162598,13.641901016235352,12.92025375366211,14.099167823791504,13.674534797668457,14.28952407836914,13.980003356933594,13.015596389770508,13.291532516479492,14.804166793823242,15.39898681640625,15.125162124633789,14.462051391601562,13.673800468444824,13.600192070007324,12.692753791809082,12.286124229431152,12.018829345703125,12.432232856750488,12.615443229675293,12.620525360107422,11.503993034362793,2.6538461538461537
283,22050,male,serbian,1010.66675,3999.416,145.37196,0.0336847730495947,0.1076403425238593,0.0045068291073818,0.0813045467342342,1782.9615608510228,[92.28515625],-123.75074257511828,69,281,44,29.094603174603176,audios_evaluation/284.wav,-24.059871673583984,-23.512466430664062,-25.415386199951172,-29.92229461669922,-31.0916805267334,-36.084205627441406,-40.87970733642578,-45.451839447021484,-49.30610275268555,-49.33696365356445,-50.31034469604492,-51.22040557861328,-52.10795974731445,-53.099098205566406,-52.6965217590332,-52.07518005371094,-52.42601776123047,-53.33867263793945,-54.14752197265625,-54.99488830566406,-54.3561897277832,-52.62920379638672,-54.480613708496094,-55.581417083740234,-57.280879974365234,-58.607215881347656,-61.05794906616211,-60.20145797729492,-61.93038558959961,-63.208675384521484,-64.02155303955078,-64.08390808105469,-64.43209838867188,-65.51055908203125,-64.951416015625,-63.382694244384766,-64.33502960205078,-65.53858184814453,-65.47842407226562,-66.5286865234375,11.516095161437988,11.98194408416748,12.382795333862305,13.176436424255371,13.753941535949707,13.127677917480469,11.109546661376953,8.920561790466309,8.390693664550781,8.521306991577148,9.212129592895508,9.319128036499023,9.093405723571777,9.135286331176758,9.752928733825684,9.466065406799316,9.387939453125,9.47607421875,9.484557151794434,8.730117797851562,7.784623622894287,7.700708389282227,6.936050891876221,6.4314727783203125,7.976409912109375,7.848728656768799,7.050475597381592,7.040460586547852,7.536226749420166,8.321816444396973,8.733844757080078,8.72697639465332,8.769621849060059,8.612686157226562,8.889312744140625,9.449908256530762,9.041013717651367,8.72996711730957,8.673542022705078,8.603240966796875,1.7854167204519371
284,22050,female,taiwanese,996.24207,3999.6416,145.66093,0.0239965975380892,0.0825538227304744,0.0208834095354971,0.0694148573764534,1562.849148158088,[86.1328125],-80.47519081623626,69,281,37,34.76027210884353,audios_evaluation/285.wav,-36.66437530517578,-23.929428100585938,-22.337203979492188,-31.21240997314453,-30.34039306640625,-36.08998489379883,-40.20018005371094,-42.768524169921875,-45.48284149169922,-45.707950592041016,-46.08184051513672,-46.3658332824707,-48.79051971435547,-49.96656799316406,-51.21517562866211,-52.300071716308594,-53.59210205078125,-54.32112503051758,-55.479469299316406,-55.537899017333984,-55.5215950012207,-52.63261413574219,-51.8771858215332,-54.1643180847168,-56.06073760986328,-55.44662094116211,-55.98609161376953,-61.363311767578125,-63.27851486206055,-62.36632537841797,-65.25586700439453,-67.9561538696289,-69.3625259399414,-70.962646484375,-69.94071960449219,-68.68213653564453,-69.4761734008789,-71.14958953857422,-70.87037658691406,-70.83616638183594,3.5875046253204346,12.003545761108398,12.639945030212402,10.532134056091309,13.767821311950684,12.589669227600098,11.295119285583496,11.358081817626953,11.145991325378418,12.197275161743164,11.343151092529297,11.79924201965332,12.772841453552246,12.442075729370117,12.032915115356445,10.645467758178711,10.173016548156738,10.151805877685547,10.025404930114746,10.640356063842773,10.735151290893555,9.300047874450684,10.090709686279297,10.198741912841797,9.95952033996582,11.4042387008667,11.014044761657715,8.660307884216309,8.317752838134766,9.13267707824707,8.2507963180542,7.596261501312256,7.749990940093994,7.5674214363098145,8.531339645385742,9.385916709899902,9.209308624267578,8.877559661865234,8.935327529907227,9.430174827575684,1.7286140184240066
285,22050,female,igbo,833.1025,3958.9536,156.41269,0.0166495589840955,0.1512068682065735,6.892574681128391e-05,0.0749668506307339,3440.2342569904185,[123.046875],-0.7722002996767733,0,0,1,2.5192743764172336,audios_evaluation/286.wav,-18.386022567749023,-21.339937210083008,-20.07015609741211,-31.193849563598633,-31.69137954711914,-32.52089309692383,-31.846939086914062,-34.270633697509766,-33.7089958190918,-36.07557678222656,-37.85390090942383,-40.22492599487305,-41.85014343261719,-42.63086700439453,-45.3532829284668,-47.050621032714844,-47.0548095703125,-45.64790725708008,-45.578125,-46.387977600097656,-46.70518493652344,-45.745201110839844,-43.884639739990234,-39.23699951171875,-35.85260009765625,-36.41440200805664,-39.87220764160156,-42.68674850463867,-44.11317825317383,-46.70759201049805,-48.40860366821289,-44.465126037597656,-40.453731536865234,-40.07059860229492,-43.641273498535156,-46.37733840942383,-43.743011474609375,-40.97532272338867,-42.09739685058594,-46.719932556152344,1.1969425678253174,8.453224182128906,10.183878898620605,8.332385063171387,9.450222969055176,11.155162811279297,11.732693672180176,10.465008735656738,11.175277709960938,13.081437110900879,10.635992050170898,10.15975284576416,10.064234733581543,11.054179191589355,11.324226379394531,10.275899887084961,8.240561485290527,9.119892120361328,9.327384948730469,9.540238380432129,8.260577201843262,7.609363555908203,6.634133815765381,7.408115863800049,6.923132419586182,6.108554363250732,4.351340293884277,3.8130061626434326,6.700905799865723,6.739644527435303,4.877777099609375,4.627286911010742,5.26377534866333,5.879506587982178,4.925715446472168,2.262688636779785,2.3947741985321045,1.6005839109420776,3.549232006072998,4.792531967163086,0.0
286,22050,female,turkish,1549.562,3997.9773,145.49176,0.02271048909089,0.0943961956674297,0.0046063171714181,0.2177437081988007,3123.627041708463,[112.34714674],-88.48639535088164,69,281,28,20.5728798185941,audios_evaluation/287.wav,-49.73432922363281,-43.46067428588867,-32.21180725097656,-32.84785842895508,-39.94278335571289,-40.76732635498047,-41.191097259521484,-40.979278564453125,-40.97047805786133,-41.51305389404297,-40.84290313720703,-42.50274658203125,-48.738525390625,-50.859130859375,-51.053489685058594,-52.02239227294922,-53.991127014160156,-51.779197692871094,-50.12017822265625,-50.71579360961914,-50.92431640625,-47.93422317504883,-46.68583679199219,-47.85325241088867,-53.91333770751953,-57.7839241027832,-59.30784225463867,-60.065555572509766,-55.87820053100586,-55.70301818847656,-59.642513275146484,-62.05036926269531,-59.1979866027832,-55.547847747802734,-56.6921501159668,-61.63568115234375,-61.229026794433594,-57.89420700073242,-57.98908233642578,-62.103233337402344,6.8038330078125,11.933828353881836,19.571523666381836,19.79587173461914,18.170040130615234,18.813220977783203,19.13800048828125,19.143049240112305,18.963205337524414,17.756261825561523,16.61324691772461,15.396280288696289,14.537738800048828,14.006298065185547,14.485129356384277,13.929363250732422,13.223533630371094,13.92838191986084,14.407273292541504,14.531009674072266,14.252257347106934,14.590169906616211,14.930076599121094,14.94748306274414,13.685518264770508,12.561363220214844,12.474410057067871,11.690543174743652,14.043024063110352,14.241978645324707,14.116986274719238,13.971536636352539,15.882883071899414,17.494773864746094,17.404699325561523,16.192787170410156,15.94692325592041,17.340234756469727,17.56986427307129,16.23285675048828,2.7419590287577247
287,22050,male,spanish,1253.2155,3999.203,145.35747,0.0220697628542272,0.1027770157451879,0.0028585942674519,0.1053126184737868,1699.386816278443,[103.359375],-121.64187059533748,69,281,39,18.459863945578228,audios_evaluation/288.wav,-39.30795669555664,-34.69397735595703,-34.38189697265625,-33.77891540527344,-35.0264892578125,-36.908592224121094,-40.088104248046875,-42.53476333618164,-44.668968200683594,-46.911441802978516,-50.42387390136719,-54.06493377685547,-55.596412658691406,-56.735389709472656,-57.232994079589844,-57.432491302490234,-57.34369659423828,-56.131263732910156,-55.55626678466797,-55.966312408447266,-55.232139587402344,-55.668575286865234,-56.97919464111328,-58.80067825317383,-61.28428268432617,-62.06284713745117,-61.413658142089844,-62.361392974853516,-64.11194610595703,-64.9654769897461,-64.49784851074219,-65.96114349365234,-67.12580108642578,-64.77263641357422,-66.42247009277344,-72.233154296875,-77.53572845458984,-80.0,-80.0,-80.0,10.751745223999023,11.449651718139648,12.027649879455566,13.962424278259277,14.205362319946289,14.228227615356445,13.675848960876465,12.858041763305664,11.539716720581055,10.49608039855957,9.963022232055664,8.86131477355957,7.668445587158203,8.538936614990234,7.393658638000488,8.52276611328125,9.226418495178223,10.035612106323242,10.167845726013184,10.329249382019043,10.314085006713867,10.434638977050781,10.091336250305176,9.743353843688965,8.952280044555664,9.58324146270752,10.532339096069336,10.234469413757324,10.174446105957031,10.996668815612793,10.946076393127441,10.058341026306152,10.602984428405762,12.104806900024414,11.942123413085938,10.671202659606934,5.969313144683838,0.0,0.0,0.0,2.575629327419546
